PERMIT_TYPE	WDID	APP_ID	REPORTING_YEAR	REPORT_ID	EVENT_TYPE	MONITORING_LOCATION_NAME	MONITORING_LOCATION_TYPE	MONITOR_LOCATION_DESCRIPTION	MONITORING_LATITUDE	MONITORING_LONGITUDE	SAMPLE_ID	SAMPLE_DATE	SAMPLE_TIME	DISCHARGE_START_DATE	DISCHARGE_START_TIME	PARAMETER	RESULT_QUALIFIER	RESULT	UNITS	ANALYTICAL_METHOD	MDL	RL	DISCHARGE_END_DATE	DISCHARGE_END_TIME	CERTIFIER_NAME	CERTIFIED_DATE
Industrial	2 01I001628	180664	2018	1050859	Qualifying Storm Event	Outfall #5	Effluent Monitoring		37.414808	-121.49211	2434365	02/13/2019	08:10			Total Suspended Solids (TSS)	DNQ	.9	mg/L	A2540D	.5	1			David Decoteau	04-APR-19 04.44.47.861000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2516761	04/05/2020	13:00	04/05/2020		Oil and Grease	<	1.3	mg/L	E1664A	1.3	4.7			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2516761	04/05/2020	13:00	04/05/2020		pH	=	7	SU	pH_Paper	1				Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2516761	04/05/2020	13:00	04/05/2020		Total Suspended Solids (TSS)	=	7.1	mg/L	A2540D	.5	1			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2516762	04/05/2020	13:40	04/05/2020		Oil and Grease	<	1.3	mg/L	E1664A	1.3	4.8			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2516762	04/05/2020	13:40	04/05/2020		pH	=	7	SU	pH_Paper	1				Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2516758	04/05/2020	13:15	04/05/2020		Total Suspended Solids (TSS)	=	5.5	mg/L	A2540D	.5	1			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2516760	04/05/2020	13:22	04/05/2020		Oil and Grease	<	1.3	mg/L	E1664A	1.3	4.8			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2516760	04/05/2020	13:22	04/05/2020		pH	=	7	SU	pH_Paper	1				Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2516760	04/05/2020	13:22	04/05/2020		Total Suspended Solids (TSS)	=	3.2	mg/L	A2540D	.5	1			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2516758	04/05/2020	13:15	04/05/2020		Oil and Grease	<	1.3	mg/L	E1664A	1.3	4.8			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2516758	04/05/2020	13:15	04/05/2020		pH	=	7	SU	pH_Paper	1				Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2019	1105944	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2516762	04/05/2020	13:40	04/05/2020		Total Suspended Solids (TSS)	=	15	mg/L	A2540D	.56	1			Sean Moran	18-MAY-20 11.13.48.566000 PM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2553335	01/27/2021	16:25			Oil and Grease	ND		mg/L	E1664B	1.5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2553335	01/27/2021	16:25			pH	=	6.9	SU	A4500HB	1	1			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2553335	01/27/2021	16:25			Total Suspended Solids (TSS)	=	24	mg/L		5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2553334	01/27/2021	16:10			Oil and Grease	ND		mg/L	E1664B	1.5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2553334	01/27/2021	16:10			pH	=	7.2	SU	A4500HB	1	1			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2553332	01/27/2021	15:30			Total Suspended Solids (TSS)	=	44	mg/L	A2540D	5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2553333	01/27/2021	15:45			Total Suspended Solids (TSS)	=	49	mg/L	A2540D	5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2553333	01/27/2021	15:45			Oil and Grease	=	2.2	mg/L	E1664B	1.5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2553333	01/27/2021	15:45			pH	=	6.9	SU	A4500HB	1	1			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2553332	01/27/2021	15:30			Oil and Grease	ND		mg/L	E1664B	1.5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2553332	01/27/2021	15:30			pH	=	6.6	SU	A4500HB	1	1			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2020	1142884	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2553334	01/27/2021	16:10			Total Suspended Solids (TSS)	=	5.4	mg/L	A2540D	5	5			Sean Moran	08-MAR-21 10.33.05.659000 AM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2594519	12/13/2021	14:50			Oil and Grease	ND		mg/L	E1664B	1.5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2594519	12/13/2021	14:50			pH	=	6.5	SU	pH_Paper	1	1			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2594519	12/13/2021	14:50			Total Suspended Solids (TSS)	=	10	mg/L	A2540D	5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2594517	12/13/2021	15:15			Oil and Grease	ND		mg/L	E1664B	1.5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2594517	12/13/2021	15:15			pH	=	6.5	SU	pH_Paper	1	1			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2594515	12/13/2021	15:00			Total Suspended Solids (TSS)	=	5.8	mg/L	A2540D	5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2594516	12/13/2021	16:45			Oil and Grease	ND		mg/L	E1664B	1.5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2594516	12/13/2021	16:45			pH	=	7	SU	pH_Paper	1	1			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Outfall 2	Effluent Monitoring		37.695384	-121.824152	2594516	12/13/2021	16:45			Total Suspended Solids (TSS)	=	5.2	mg/L	A2540D	5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2594515	12/13/2021	15:00			Oil and Grease	ND		mg/L	E1664B	1.5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2594515	12/13/2021	15:00			pH	=	6.5	SU	pH_Paper	1	1			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2021	1174118	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2594517	12/13/2021	15:15			Total Suspended Solids (TSS)	=	39	mg/L	A2540D	5	5			Sean Moran	26-JAN-22 12.02.12.309000 PM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2633313	12/01/2022	14:12			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2633313	12/01/2022	14:12			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2633317	12/01/2022	13:45			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2633317	12/01/2022	13:45			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2633317	12/01/2022	13:45			Total Suspended Solids (TSS)	=	5.2	mg/L	A2540D	5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2633312	12/01/2022	13:30			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2633316	12/01/2022	14:00			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2633316	12/01/2022	14:00			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2633316	12/01/2022	14:00			Total Suspended Solids (TSS)	ND		mg/L	A2540D	5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2633312	12/01/2022	13:30			Total Suspended Solids (TSS)	ND		mg/L	A2540D	5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2633312	12/01/2022	13:30			Oil and Grease	=	1.6	mg/L	E1664B	1.5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2022	1219239	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2633313	12/01/2022	14:12			Total Suspended Solids (TSS)	ND		mg/L	A2540D	5	5			Brett Gregory	29-DEC-22 07.50.18.305000 AM
Industrial	2 01I001628	180664	2023	1272837	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2734769	12/27/2023	18:10			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	26-JAN-24 11.50.34.107000 AM
Industrial	2 01I001628	180664	2023	1272837	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2734769	12/27/2023	18:10			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	26-JAN-24 11.50.34.107000 AM
Industrial	2 01I001628	180664	2023	1272837	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2734771	12/27/2023	18:25			Total Suspended Solids (TSS)	=	31	mg/L	A2540D	5	5			Brett Gregory	26-JAN-24 11.50.34.107000 AM
Industrial	2 01I001628	180664	2023	1272837	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2734771	12/27/2023	18:25			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	26-JAN-24 11.50.34.107000 AM
Industrial	2 01I001628	180664	2023	1272837	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2734771	12/27/2023	18:25			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	26-JAN-24 11.50.34.107000 AM
Industrial	2 01I001628	180664	2023	1272837	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2734769	12/27/2023	18:10			Total Suspended Solids (TSS)	=	29	mg/L	A2540D	5	5			Brett Gregory	26-JAN-24 11.50.34.107000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2797693	12/14/2024	05:55			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2797693	12/14/2024	05:55			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2797691	12/14/2024	05:30			Total Suspended Solids (TSS)	=	35	mg/L	A2540D	5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2797691	12/14/2024	05:30			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2797691	12/14/2024	05:30			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2797693	12/14/2024	05:55			Total Suspended Solids (TSS)	=	20	mg/L	A2540D	5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2797692	12/14/2024	05:45			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2797692	12/14/2024	05:45			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2797696	12/14/2024	06:27			Total Suspended Solids (TSS)	=	16	mg/L	A2540D	5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2797696	12/14/2024	06:27			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2797696	12/14/2024	06:27			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1318349	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2797692	12/14/2024	05:45			Total Suspended Solids (TSS)	=	32	mg/L	A2540D	5	5			Brett Gregory	10-JAN-25 11.08.26.136000 AM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2807893	02/04/2025	09:45			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2807893	02/04/2025	09:45			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2807895	02/04/2025	10:00			Total Suspended Solids (TSS)	=	26	mg/L	A2540D	5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2807895	02/04/2025	10:00			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Outfall 5A	Effluent Monitoring		37.69694	-121.82098	2807895	02/04/2025	10:00			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Sample Location 1 (old 6)	Effluent Monitoring		37.6954	-121.80764	2807893	02/04/2025	09:45			Total Suspended Solids (TSS)	=	33	mg/L	A2540D	5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2807894	02/04/2025	09:00			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2807894	02/04/2025	09:00			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2807896	02/04/2025	09:25			Total Suspended Solids (TSS)	=	11	mg/L	A2540D	5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2807896	02/04/2025	09:25			pH	=	6	SU	pH_Paper	1	1			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Sample Location 6 (old 7)	Effluent Monitoring		37.69171	-121.82238	2807896	02/04/2025	09:25			Oil and Grease	ND		mg/L	E1664B	1.5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001628	180664	2024	1322297	Qualifying Storm Event	Outfall 5 (old 2)	Effluent Monitoring		37.6954	-121.82418	2807894	02/04/2025	09:00			Total Suspended Solids (TSS)	=	5.8	mg/L	A2540D	5	5			Brett Gregory	27-FEB-25 01.44.13.995000 PM
Industrial	2 01I001703	180668	2015	857985	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2145905	11/02/2015	11:00			pH	=	7.1	SU	E150.2	1	1			Colin Heuer	09-DEC-15 10.14.08.442000 AM
Industrial	2 01I001703	180668	2015	857985	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2145905	11/02/2015	11:00			Iron, Total	=	1.3	mg/L	E200.8	.1	.1			Colin Heuer	09-DEC-15 10.14.08.442000 AM
Industrial	2 01I001703	180668	2015	857985	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2145905	11/02/2015	11:00			Aluminum, Total	=	1.9	mg/L	E200.8	.1	.1			Colin Heuer	09-DEC-15 10.14.08.442000 AM
Industrial	2 01I001703	180668	2015	857985	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2145905	11/02/2015	11:00			Oil and Grease	ND		mg/L	E1664A	4.76	4.76			Colin Heuer	09-DEC-15 10.14.08.442000 AM
Industrial	2 01I001703	180668	2015	857985	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2145905	11/02/2015	11:00			Total Suspended Solids (TSS)	=	34	mg/L	A2540D	5	5			Colin Heuer	09-DEC-15 10.14.08.442000 AM
Industrial	2 01I001703	180668	2015	857985	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2145905	11/02/2015	11:00			Zinc, Total	=	.18	mg/L	E200.8	.02	.02			Colin Heuer	09-DEC-15 10.14.08.442000 AM
Industrial	2 01I001703	180668	2015	857985	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2145905	11/02/2015	11:00			Nitrite Plus Nitrate (as N)	=	.66	mg/L	A4500NA	.1	.1			Colin Heuer	09-DEC-15 10.14.08.442000 AM
Industrial	2 01I001703	180668	2015	873882	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2188160	12/03/2015	10:17			Zinc, Total	=	190	mg/L	EPA 200.7	.02	.02			Colin Heuer	07-JUN-16 02.45.04.543000 PM
Industrial	2 01I001703	180668	2015	873882	Qualifying Storm Event	SW Storm Drain	Effluent Monitoring	Via municipal storm drain	37.658	-122.13333	2188160	12/03/2015	10:17			Nitrite Plus Nitrate (as N)	=	.62	mg/L	A4500NA	.1	.1			Colin Heuer	07-JUN-16 02.45.04.543000 PM
