PERMIT_TYPE	APP_ID	WDID	STATUS	NOI_PROCESSED_DATE	NOT_EFFECTIVE_DATE	REGION_BOARD	COUNTY	OPERATOR_NAME	FACILITY_NAME	FACILITY_ADDRESS	FACILITY_ADDRESS_2	FACILITY_CITY	FACILITY_STATE	FACILITY_ZIP	FACILITY_LATITUDE	FACILITY_LONGITUDE	FACILITY_COUNTY	FACILITY_CONTACT_FIRST_NAME	FACILITY_CONTACT_LAST_NAME	FACILITY_TITLE	FACILITY_PHONE	FACILITY_EMAIL	FACILITY_TOTAL_SIZE	FACILITY_TOTAL_SIZE_UNIT	FACILITY_AREA_ACTIVITY	FACILITY_AREA_ACTIVITY_UNIT	PERCENT_OF_SITE_IMPERVIOUSNESS	PRIMARY_SIC	SECONDARY_SIC	TERTIARY_SIC	RECEIVING_WATER_NAME	INDIRECTLY	DIRECTLY	CERTIFIER_BY	CERTIFIER_TITLE	CERTIFICATION_DATE	QUESTION_TMDL_ANSWER
Industrial	182174	2 21I017252	Terminated	05/08/2002	05/26/2009	2	Marin	First Student Inc 	First Student Inc No 0399 	59 Jordan St		San Rafael	CA	94901	37.96774	-122.52612	Marin	Cindy	Sperling		4154559098	cindy.sperling@firstgroupamerica.com	12000	SqFt		 		4151-School Buses			San Francisco Bay						 
Industrial	182175	2 21I017969	Active	03/15/2003		2	Marin	Shoreline Unified School District	Shoreline Unified School District	26701 State Highway 1		Tomales	CA	94971	38.25205	-122.90424	Marin	Emily	Keeran		7078782221	emily.keeran@shorelineunified.org	2	Acres	2	Acres	100	4151-School Buses			Keyes Creek	Y	N	Emily Keeran	Director of Transportation	03-JUL-24 03.27.10.533000 PM	N
Industrial	182176	2 21I018933	Active	07/29/2004		2	Marin	Base Yard	Base Yard	2100 Bridgeway		Sausalito	CA	94965	37.86265	-122.49551	Marin	Marty	Plisch	Chief of Navigation	415-289-3051	marty.l.plisch@usace.army.mil	4	Acres	50000	Sqft		4212-Local Trucking Without Storage	3599-Industrial and Commercial Machinery and Equipment, NEC	4491-Marine Cargo Handling	San Francisco Bay Richardson Bay	N	Y	Marty Plisch	Chief of Navigation	05-MAY-15 01.42.39.680000 PM	N
Industrial	182386	2 28I000092	Terminated	02/18/1992	05/24/2022	2	Napa	CSR Hydro Conduit	Csr Hydro Conduit 	385 Tower Road		American Canyon	CA	94558	38.21064	-122.26228	Napa	Javier	Alvarez	Production Manager	707-255-3035	javierh.alvarez@rinkerpipe.com	14	Acres	14	Acres	18	3272-Concrete Products, Except Block and Brick			Plant yard	Y	N	Javier Avarez	Production Manager	03-FEB-15 03.30.12.486000 PM	Y
Industrial	182387	2 28I000594	Terminated	03/16/1992	11/15/2002	2	Napa	Klamath Boat Co Inc 	Klamath Boat Co Inc 	160 Klamath Ct		American Canyon	CA	94503	38.19157	-122.25732	Napa	Gary	Bennett		707-643-0447		2	Acres		 		3732-Boat  Building and Repairing			Napa River						 
Industrial	182388	2 28I000730	Active	03/19/1992		2	Napa	Upper Valley Disposal Recycling	Upper Valley Disposal Service	1285 Whitehall Ln		Saint Helena	CA	94574	38.47241	-122.44256	Napa	Juan	Ramirez	Site Manager	805-202-1328	carlos.ramirez@wasteconnections.com	46	Acres	46	Acres		2875-Fertilizers, Mixing Only	5093-Scrap and Waste Materials		Bale Slough		N	Mark Gingrich	Division Vice President	12-FEB-25 09.17.49.757000 AM	Y
Industrial	182389	2 28I000731	Active	03/19/1992		2	Napa	Clover Flat Landfill 	Clover Flat Landfill	4380 Silverado Trl		Calistoga	CA	94515	38.57609	-122.53035	Napa	David	Jappert	District Manager	707-628-7245	David.Jappert@wasteconnections.com	118	Acres	81	Acres	4.5	4953-Refuse Systems			Napa River	Y	N	Mark Gingrich	Division Vice President	12-FEB-25 09.13.58.454000 AM	Y
Industrial	182390	2 28I001710	Active	03/30/1992		2	Napa	Schramsberg Vineyards Company	Schramsberg Vineyard 	1400 Schramsberg Rd		Calistoga	CA	94515	38.55699	-122.53345	Napa	Sean	Thompson	Director of Winemaking	707-942-2426	sthompson@schramsberg.com	5	Acres	3	Acres		2084-Wines, Brandy, and Brandy Spirits			Napa River	N	Y	Hugh Davies	President	30-JUN-15 04.27.36.560000 PM	Y
Industrial	182391	2 28I001725	Active	03/30/1992		2	Napa	Hess Collection Winery	Hess Persson Estates	4411 Redwood Rd		Napa	CA	94558	38.33528	-122.39409	Napa	Adam	Schneider	Operations Manager	707-647-1166	aschneider5@hesspersson.com	3	Acres	.5	Acres	30	2084-Wines, Brandy, and Brandy Spirits			Redwood Creek	N	Y	Mimi Storts	Senior Director of Operations	13-JUN-23 12.23.21.922000 PM	Y
Industrial	182392	2 28I001853	Active	03/30/1992		2	Napa	Napa Cnty 	Napa County Airport 	2000 Airport Rd		Napa	CA	94558	38.21937	-122.27327	Napa	Mark	 Witsoe	Airport Manager	707-253-4300	mark.witsoe@countyofnapa.org	824	Acres	2.99	Acres		4581-Airports, Flying Fields, and Airport Terminal Services			Fagan Creek	Y	Y	Steven Lederer	Director of Public Works	23-FEB-15 03.11.57.008000 PM	Y
Industrial	182394	2 28I002015	Active	03/30/1992		2	Napa	United Parcel Service Oakland Hub	UPS Napa CANAP	2531 Napa Valley Corporate Dr		Napa	CA	94558	38.254815	-122.275764	Napa	Tara	Hickman	Corporate Environmental Coordinator	209-272-4631	0386env@ups.com	163400	SqFt	134476	Sqft	0	4215-Courier Services Except by Air			Napa River	Y	N	James Carracino	Manager	08-NOV-22 04.19.24.961000 PM	N
Industrial	182395	2 28I002042	Terminated			2	Napa	Oregon Steel Mills	Oregon Steel Mills Napa Pipe 	1025 Kaiser Rd		Napa	CA	94558	38.25744	-122.27812	Napa	Drew	Gilpin	Pe	7072575000	gilpina@osm.com	157	Acres		 		3317-Steel Pipe and Tubes	3731-Ship Building and Repairing	3469-Metal Stamping, NEC	Napa River						 
Industrial	182396	2 28I002176	Terminated	03/30/1992	11/30/2010	2	Napa	Iasco 	Iasco Napa Flight Training Ctr	2000 Airport Rd		Napa	CA	94558	38.21964	-122.27296	Napa	VIRGINIA	Haney		7072523522	vhaney@napafctc.com	17	Acres		 		4581-Airports, Flying Fields, and Airport Terminal Services			Napa River						 
Industrial	182397	2 28I002414	Terminated	04/01/1992	09/23/2010	2	Napa	Sutter Home Winery Inc	Sutter Home Winery Inc	105 Zinfandel Ln		Saint Helena	CA	94574	38.49371	-122.42752	Napa	J.	Kevin Le.Masters		707-963-5928	klemasters@tfewines.com	70	Acres		 		2084-Wines, Brandy, and Brandy Spirits			Napa River			Stephen McKeon	VP EHS	31-MAY-24 12.11.36.372000 PM	 
Industrial	182398	2 28I002585	Terminated	04/01/1992	09/15/2022	2	Napa	Silverado Vineyards 	Silverado Vineyards 	6121 Silverado Trail		Napa	CA	94558	38.41453	-122.33606	Napa	Treven	Chapouris	Facilities Manager	707-259-6639	tchapouris@silveradovineyards.com	2	Acres	.75	Acres	100	2084-Wines, Brandy, and Brandy Spirits			Napa River	N	Y	Russell Weis	President	26-FEB-15 01.47.50.209000 PM	Y
Industrial	182399	2 28I002589	Active	04/01/1992		2	Napa	Nova Group Inc	Nova Group Inc 	185 Devlin Rd		Napa	CA	94558	38.23597	-122.26624	Napa	Christopher	Chell	Facility Manager	707-265-1100	cchell@novagrp.com	25.8	Acres	25.8	Acres	24	3441-Fabricated Structural Metal			Napa River	Y	N	Drew Glover	Operations Manager	21-DEC-23 10.52.31.635000 AM	Y
Industrial	182400	2 28I002904	Active	04/02/1992		2	Napa	Beringer Vineyards	Beringer Vineyards	1000 Pratt Ave		Saint Helena	CA	94574	38.51133	-122.47654	Napa	Pat	Gravesen	Maintenance Manager	707-302-7762	pat.gravesen@tweglobal.com	64	Acres	17	Acres		2084-Wines, Brandy, and Brandy Spirits			Napa River	N	N	Ryan Rech	General Manager and Sr Winemaker	02-AUG-18 12.39.16.085000 PM	Y
Industrial	182401	2 28I002974	Terminated	04/02/1992		2	Napa	Round Hill Cellars Corp 	Round Hill Cellars Corp	1680 Silverado Trail S		Saint Helena	CA	94574	38.519408	-122.468182	Napa	Matt	Dunbar		707-968-3268		62000	SqFt		 		2084-Wines, Brandy, and Brandy Spirits			Conn Creek						 
Industrial	182402	2 28I003053	Terminated	04/02/1992	05/02/2024	2	Napa	Sinskey Vineyards 	Robert Sinskey Vineyards 	6320 Silverado Trl		Napa	CA	94558	38.42466	-122.33798	Napa	JEFF	Virnig	Winemaker	7079449090	armando@robertsinskey.com	156400	SqFt	8000	Sqft	90	2084-Wines, Brandy, and Brandy Spirits			Napa River	Y	N	Phil Abram	General Manager	03-APR-24 01.44.03.306000 PM	Y
Industrial	182403	2 28I003333	Active	04/03/1992		2	Napa	Markham Vineyards 	Markham Vineyards	2812 St Helena Hwy N		Saint Helena	CA	94574	38.51811	-122.48892	Napa	Kimberlee	Nicholls	Winemaker	707-963-5292	knicholls@markhamvineyards.com	10	Acres	60000	Sqft		2084-Wines, Brandy, and Brandy Spirits			cayon creek (460) & Napa River (460)	N	Y	Michael Cerio	Vice President	16-FEB-21 02.59.32.218000 PM	Y
Industrial	182404	2 28I003366	Terminated	04/03/1992	01/01/2007	2	Napa	Owens Corning LLC	Cultured Stone 	400 Tower Rd		Napa	CA	94559			Napa	Gloria	Maese				24	Acres		 		3272-Concrete Products, Except Block and Brick			Fagan Creek						 
Industrial	182405	2 28I003380	Terminated	04/03/1992	04/25/2002	2		PAUL R. WINDERS	SUNRISE AUTO SALVAGE	1554//1578 GREEN ISLAND RD.		American Canyon	CA	94589				GARY	DAWSON		7076433111		10	Acres		 		5015-Motor Vehicle Parts, Used			Napa River						 
Industrial	182407	2 28I003449	Terminated	04/03/1992	05/27/2015	2	Napa	Trefethen Vineyards Winery 	Trefethen Vineyards 	1160 Oak Knoll Ave		Napa	CA	94558	38.35445	-122.32723	Napa	Zeke	Neeley		707-255-7700	zeke@trefethen.com	40	Acres		 	0	2084-Wines, Brandy, and Brandy Spirits			Napa River						 
Industrial	182408	2 28I003454	Active	04/03/1992		2	Napa	Saintsbury LLC	Saintsbury LLC	1500 Los Carneros Ave		Napa	CA	94559	38.25002	-122.32782	Napa	Tim	Colla	Winemaker	707-252-0592	tim@saintsbury.com	16.4	Acres	1.2	Acres		2084-Wines, Brandy, and Brandy Spirits			Carneros Creek to Napa River	N	Y	David Graves	General Manager	23-JAN-15 11.28.37.863000 AM	Y
Industrial	182409	2 28I003491	Terminated	04/03/1992	08/08/2024	2	Napa	NCTPA	NCTPA	720 Jackson St		Napa	CA	94559	38.30859	-122.28611	Napa	David	Zenteno	Maintenance Manager	707-251-1098	david.zenteno@transdev.com	28980	SqFt	28980	Sqft	100	4214-Local Trucking with Storage			Napa River	Y	N	Cheryl Drake	General Manager	01-APR-15 10.17.30.862000 AM	Y
Industrial	182410	2 28I003653	Active	04/06/1992		2	Napa	ST Supery Vineyards	St Supery Winery 	8440 St Helena Highway		Rutherford	CA	94573	38.455294	-122.41417	Napa	Lorenzo	Vega	Director of Facilities & Maint	707-312-2844	lorenzo@stsupery.com	2.1	Acres	1	Acres	95	2084-Wines, Brandy, and Brandy Spirits			Napa River	N	Y	Emma Swain	CEO	26-JUN-15 08.31.43.310000 AM	Y
Industrial	182411	2 28I003850	Terminated	04/03/1992	08/06/1997	2	Napa	Whitehall Lane Winery	Whitehall Ln Winery	1563 St. Helena Hwy S			CA	94574	38.47758	-122.43675	Napa	Jack	Sakamoto		707-963-9454		34	Acres		 	99	2084-Wines, Brandy, and Brandy Spirits									 
Industrial	182412	2 28I003936	Terminated	04/03/1992	03/26/2019	2	Napa	Pacific Auto Salvage	Pacific Auto Salvage 	5759 Napa Vallejo Hwy Hwy 29		American Canyon	CA	94503	38.20363	-122.25627	Napa	F	John Azevedo	President	7072551437	Parts@pacificautosalvage.com	9.26	Acres	7.94	Acres		5015-Motor Vehicle Parts, Used			Napa River	Y	N	F. Azevedo	President	29-MAY-15 03.49.04.943000 PM	 
Industrial	182413	2 28I003942	Active	04/03/1992		2	Napa	Constellation Brands Inc	The Prisoner Wine Company	1178 Galleron Rd		Saint Helena	CA	94574	38.47351	-122.43183	Napa	Joy	 Malinowski	Director of Maintenance	707-286-9869	joy.malinowski@cbrands.com	20	Acres	2.5	Acres		2084-Wines, Brandy, and Brandy Spirits			Napa River	N	Y	Monica Belavic	General Manager	15-OCT-24 11.40.49.555000 AM	Y
Industrial	182415	2 28I004167	Terminated	04/06/1992		2	Napa	Bouchaine Vineyards	Bouchaine Vineyards Inc 	1075 Buchli Station Rd		Napa	CA	94559	38.22787	-122.33073	Napa	Andrew	Brooks		707-252-9065	abrooks@bouchaine.com	40000	SqFt		 	0	2084-Wines, Brandy, and Brandy Spirits			Napa River						 
Industrial	182416	2 28I004334	Terminated	04/06/1992	09/08/2004	2	Napa	Dillingham Construction	Dillingham Const Corp Equipmen			Napa	CA	94558			Napa	Myrna	Pescio		707-259-5230		53	Acres		 	100	3273-Ready-Mixed Concrete			Napa River						 
Industrial	182417	2 28I004388	Terminated	04/06/1992	04/12/1999	2	Napa	Cuvaison Inc 	Cuvaison Inc 	4550 Silverado Trl		Calistoga	CA	94515	38.57417	-122.54633	Napa	Jeffrey	Ottoboni		707-942-6266		15	Acres		 	0	2084-Wines, Brandy, and Brandy Spirits			Napa River						 
Industrial	182418	2 28I004796	Active	04/07/1992		2	Napa	Rob Sweeney	Vine Cliff Winery Inc	7400 Silverado Trail		Napa	CA	94558	38.44151	-122.35207	Napa	Adam	Craig	Compliance Officer	707-944-2021	adam@vinecliff.com	6500	SqFt	6500	Sqft	100	2084-Wines, Brandy, and Brandy Spirits			Napa River	Y	N	Adam Craig	Enologist	09-NOV-22 11.47.39.634000 AM	N
Industrial	182419	2 28I004929	Active	04/07/1992		2	Napa	Raymond Vineyard  Cellar Inc 	Raymond Vineyard  Cellar Inc	849 Zinfandel Ln		Saint Helena	CA	94574	38.48474	-122.43965	Napa	Kirk	Wrede	Production Manager	707-963-6938	kirk.wrede@raymondvineyards.com	60	Acres	10	Acres		2084-Wines, Brandy, and Brandy Spirits			Napa River	Y	N	Matt Schwanebeck	Director of Operations Boisset Collection	08-NOV-24 03.58.31.462000 PM	Y
Industrial	182420	2 28I004964	Terminated	04/07/1992	03/12/2009	2	Napa	Best Cellar 	Chateau Potelle 	3875 Mount Veeder Rd		Napa	CA	94558	38.39264	-122.44584	Napa	Jean	Noel Fourmeaux		7072559440		5000	SqFt		 		2084-Wines, Brandy, and Brandy Spirits									 
Industrial	182421	2 28I005088	Active	04/09/1992		2	Napa	Merryvale Vineyards 	Merryvale Vineyards	1000 Main St		Saint Helena	CA	94574	38.50167	-122.4648	Napa	kevin	Bersofsky	CFO	707-968-3412		.9	Acres	.5	Acres	100	2084-Wines, Brandy, and Brandy Spirits			Sulphur Creek to Napa River	N	Y	Craig Cooper	Facilities Manager	13-AUG-15 03.23.12.075000 PM	Y
Industrial	182422	2 28I005114	Terminated	04/07/1992	09/06/2017	2	Napa	SYAR Industries Inc 	Syar Industries Inc American Canyon Quarry	1555 American Canyon Road		American Canyon	CA	94590	38.16459	-122.22747	Napa	Jessica	 Moreno	Asst Env Manager	707-259-5888	jmoreno@syar.com	50	Acres	50	Acres	0	1429-Crushed and Broken Stone, NEC			American Canyon Creek	Y	N	David Sheffield	Director Safety Health Environment	13-DEC-24 07.58.41.478000 AM	 
Industrial	182423	2 28I005117	Terminated	04/07/1992	09/08/2004	2	Napa	SYAR Industries Inc 	Syar Industries Inc Napa Shop 	Tower Road & Highway 29		Napa	CA	94558			Napa	Don	McConnell		916-678-5548		6	Acres		 		3273-Ready-Mixed Concrete			Fagen Creek			David Sheffield	Director Safety Health Environment	13-DEC-24 07.58.41.496000 AM	 
Industrial	182424	2 28I005422	Active	11/17/1992		2	Napa	Domaine Chandon	Domaine Chandon	1 California Dr		Yountville	CA	94599	38.39745	-122.35943	Napa	Anne	Dempsey	Operations Director	707-849-5200	adempsey@chandon.com	10	Acres	5	Acres		2084-Wines, Brandy, and Brandy Spirits			Hinman Creek to Napa River	N	Y	Charles McEwan	Operations Director	07-DEC-20 06.00.58.606000 PM	Y
Industrial	182425	2 28I005618	Active	04/13/1992		2	Napa	Heitz Cellar LLC	Heitz Wine Cellars	500 Taplin Rd		Saint Helena	CA	94574	38.50371	-122.42067	Napa	Brittany	Sherwood	Winemaker	707-963-3542	Brittany@heitzcellar.com	58000	SqFt	31000	Sqft	95	2084-Wines, Brandy, and Brandy Spirits			Napa River	Y	N	Carlton McCoy	CEO	07-JUN-24 10.06.37.932000 AM	Y
Industrial	182426	2 28I006028	Active	04/20/1992		2	Napa	Domaine Mumm 	Domaine Mumm 	8445 Silverado Trail		Rutherford	CA	94573	38.47831	-122.39119	Napa	Pablo	 Rodriguez	Sustainability & Responsibility Manager	707-967-7701	pablo.rodriguez@pernod-ricard.com	4.6	Acres	2.3	Acres		2084-Wines, Brandy, and Brandy Spirits			Conn Creek	N	N	Pablo Gerardo Rodriguez Munoz	Sustainability and Responsibility Manager	13-MAR-24 09.36.46.504000 AM	Y
Industrial	182427	2 28I006034	Terminated	04/20/1992	07/18/2016	2	Napa	Sterling Vineyard	Sterling Winery 	1111 Dunaweal Ln		Calistoga	CA	94515	38.57012	-122.55483	Napa	Paul	Schlieder		707-942-3329	paul.d.schlieder@tweglobal.com	97	Acres		Acres		2084-Wines, Brandy, and Brandy Spirits			Napa River	N	N	Harry Hansen	Director of Winemaking	01-JUL-15 09.43.58.496000 AM	 
Industrial	182428	2 28I006047	Terminated	04/20/1992	01/30/2001	2	Napa	Newton, Peter L 	Newton Vineyard	2555 Madrona Ave			CA	94574	38.49552	-122.48157	Napa	Peter	L Newton		707-963-9000		1	SqFt		 		2084-Wines, Brandy, and Brandy Spirits			Napa River						 
Industrial	182429	2 28I006122	Active	04/21/1992		2	Napa	Sutter Home Winery Inc	Sutter Home Winery Inc	100 S St Helena Hwy		Saint Helena	CA	94574	38.49463	-122.45675	Napa	Laura	ODea	Environmental Specialist II	707-302-3272	lodea@tfewines.com	76	Acres	40	Acres		2084-Wines, Brandy, and Brandy Spirits			Napa River	N	Y	Stephen McKeon	VP EHS	31-MAY-24 12.11.36.398000 PM	Y
Industrial	182430	2 28I006123	Active	04/21/1992		2	Napa	Beaulieu Vineyard	Beaulieu Vineyard 	1960 St Helena Hwy		Rutherford	CA	94573	38.45967	-122.42361	Napa	Chad	Hathaway		707-963-6852	chad.hathaway@tweglobal.com	199799	SqFt	199799	Sqft	95	2084-Wines, Brandy, and Brandy Spirits			Napa River	N	Y	Nathaniel Weis	General Manager	28-APR-25 05.00.55.698000 PM	Y
Industrial	182431	2 28I006276	Terminated	04/23/1992	06/22/2001	2	Napa	JS Williams & Sons	J S Williams & Sons 	257 Walnut St		Napa	CA	94559	38.28999	-122.30025	Napa	Rocky	Williams		707-255-9421		30000	SqFt		 		2851-Paints, Varnishes, Lacquers, Enamels, and Allied Products			Napa River						 
Industrial	182432	2 28I006853	Active	05/07/1992		2	Napa	FN Cellars LLC dba Far Niente Winery	Far Niente Winery 	1 Acacia Dr		Oakville	CA	94562	38.42555	-122.40325	Napa	Juan	Roldan	Maintenance Manager	7079442861	jroldan@farniente.com	2.5	Acres	2	Acres	80	2084-Wines, Brandy, and Brandy Spirits			Napa River	N	Y	Juan Roldan	Maintenance Manager	06-MAY-15 11.21.19.018000 AM	Y
Industrial	182433	2 28I007023	Active	05/27/1992		2	Napa	Stags Leap Wine Cellars	Stags Leap Wine Cellars 	5766 Silverado Trl		Napa	CA	94558	38.40053	-122.32727	Napa	Trenton	Lowe	Operations Manager	707-210-4435	trenton.lowe@slwc.com	120	Acres	1.03	Acres		2084-Wines, Brandy, and Brandy Spirits			Chase Creek Napa River	Y	N	Juan Munoz Oca	Chief Operating Office	26-JUN-24 04.55.30.006000 PM	Y
Industrial	182434	2 28I007326	Active	07/02/1993		2	Napa	Codorniu Napa Inc 	Artesa Winery	1345 Henry Rd		Napa	CA	94559	38.27432	-122.35177	Napa	Roy	Maldonado	Facilities Manager	707-200-2038	roym@artesawinery.com	3.27	Acres	2	Acres	75	2084-Wines, Brandy, and Brandy Spirits			Carneros Creeek	N	Y	Paula Borgo	Winemaker Director	09-JUL-24 08.50.52.918000 AM	Y
Industrial	182435	2 28I009111	Terminated	11/07/1992	03/01/2005	2	Napa	Fleming Packaging Corp 	Fleming Packaging Corp 	601 Airpark Rd		Napa	CA	94558	38.21968	-122.26966	Napa	Randy	Cook		7072583900		259008	SqFt		 		2759-Commercial Printing, NEC			Fagan Creek						 
Industrial	182436	2 28I009833	Terminated	03/16/1993	03/22/2021	2	Napa	Charles F Baker	Baker Auto Wrecking 	1678 Green Island Rd		American Canyon	CA	94503	38.19701	-122.28472	Napa	CHARLES	Baker		7076429903		11	Acres		 	0	5015-Motor Vehicle Parts, Used			Napa River	Y	N	charles baker	owner operator	25-JUN-15 12.23.25.929000 PM	N
Industrial	182437	2 28I010267	Terminated	07/07/1993	11/04/2015	2	Napa	Oakville Winery ACO Group Inc	Napa Wine Co 	7830 St Helena Hwy  40		Oakville	CA	94562	38.43638	-122.40126	Napa	Kendall	Hoxsey Onysko	Business Manager	707-944-4481	erose@napawineco.com	27.76	Acres	27.62	Acres		2084-Wines, Brandy, and Brandy Spirits	2084-Wines, Brandy, and Brandy Spirits	2084-Wines, Brandy, and Brandy Spirits	Spray Field	N	N	Kendall Hoxsey	Business Manager	28-SEP-15 11.48.03.797000 AM	 
Industrial	182438	2 28I010430	Terminated	08/12/1993	05/23/2003	2	Napa	Brazer, Dennis 	Discount Auto Dismantling 	450 Tower Road		Vallejo	CA	94589			Napa	DENNIS	Brazer		7072577278		5	Acres		 		5015-Motor Vehicle Parts, Used	5093-Scrap and Waste Materials		Napa River						 
Industrial	182439	2 28I010719	Terminated	11/03/1993	08/11/2008	2	Napa	Napa Garbage Service Inc	Napa Garbage Ser Inc Materials	820 Levitin Way		Napa	CA	94559			Napa						19	Acres		 		4953-Refuse Systems			Fagan Creek						 
Industrial	182440	2 28I010818	Terminated	12/29/1993	03/01/2005	2	Napa	Steel Mill Supply Napa 	Steel Mill Supply   Napa 	End Of E Napa Junction Rd		American Canyon	CA	94589			Napa	PETER	Maple		7072263950		3	Acres		 		5093-Scrap and Waste Materials			Napa River						 
Industrial	182441	2 28I011213	Terminated	10/13/1994	08/11/2008	2	Napa	Napa Vallejo Waste Management	Napa Vallejo Waste Mngt America 	End Of Eucalpytus Dr		American Canyon	CA	94559			Napa	TRENT	Cave		7072534471		122	Acres		 	90	4953-Refuse Systems	4212-Local Trucking Without Storage	5093-Scrap and Waste Materials	Napa River						 
Industrial	182442	2 28I011669	Terminated	06/16/1995	10/12/2017	2	Napa	Eng Bros Wood Product	Eng Bros Wood Prod 	1660 Green Island Rd		American Canyon	CA	94503	38.197	-122.28375	Napa	GLENN	Ng		7076477559	engbrothers@gmail.com	3	Acres	2	Acres		2448-Wood Pallets and Skids			Napa River	Y	N	Vincent Ng	Secretary	16-APR-15 08.57.10.131000 AM	 
Industrial	182443	2 28I011693	Terminated	06/29/1995	09/08/2004	2	Napa	Golden State Vintners 	Golden State Vintners	401 St. Helena Hwy S			CA	94574	38.49055	-122.45197	Napa						222261	SqFt		 		2084-Wines, Brandy, and Brandy Spirits			Napa River						 
Industrial	182444	2 28I011702	Active	07/05/1995		2	Napa	Brian S Salvage  Junk 	Brians Salvage  Junk 	2580 Green Island Rd		Vallejo	CA	94503	38.203537	-122.29554	Napa	Rose	Elaine Abbott		707-252-1409	BriansSalvage@aol.com	2.5	Acres	2	 	0	5015-Motor Vehicle Parts, Used			Napa River	Y	N	Brian Abbott	Owner	24-FEB-22 07.07.12.856000 AM	N
Industrial	182445	2 28I012179	Terminated	03/01/1996	10/17/2000	2	Napa	Zeneca Resins 	Zeneca Resins 	501 Green Island Rd		American Canyon	CA	94503	38.19523	-122.26434	Napa	Plant	Manager		707-552-3500		5	Acres		 		2821-Plastics Material and Synthetic Resins, and Nonvulcanizable Elastomers			Napa River						 
Industrial	182446	2 28I012586	Terminated			2	Napa	Radiator Specialty 	Highway Safety Prod 	935 Enterprise Way		Napa	CA	94558	38.25898	-122.27329	Napa	Dave	Brock		707-252-0122	dbrock@gunk.com	44000	SqFt		 		3089-Plastics Products, NEC			Napa River						 
Industrial	182447	2 28I013731	Active	01/28/1998		2	Napa	GL Mezzeta Inc	GL Mezzetta	105 Mezzetta Ct		American Canyon	CA	94503	38.19387	-122.27533	Napa	Harold	Yee	Technical Direcctor	707-648-1050	hyee@mezzetta.com	15	Acres	32.52	Acres		2035-Pickled Fruits and Vegetables, Vegetable Sauces and Seasonings, and Salad Dressings			Napa River	Y	N	Harold Yee	Technical Director	04-FEB-15 03.18.11.962000 PM	N
Industrial	182448	2 28I013990	Terminated	05/21/1998	03/14/2001	2	Napa	Rudd Estate	Rudd Est 	500 Oakville Crossroad		Oakville	CA	94562			Napa						56	Acres		 		2084-Wines, Brandy, and Brandy Spirits			Unamed Tributary Of Napa River						 
